method,check,descriptor,coef,std_err,z,p_value,odds_ratio,ci_lo,ci_hi,n_fail,n_eligible,n_clusters,estimable
equibind,no_clashes_with_organic_cofactors,clogp,0.28729261998582917,0.26123475159191617,1.099748858967351,0.2714415602487825,1.3328141644810878,0.7987413644775124,2.2239909888771416,56,185,185,True
equibind,no_clashes_with_organic_cofactors,formal_charge,0.06661453130815953,0.16488849981497367,0.4039974369523023,0.6862146039320087,1.06888337767646,0.7737078048407862,1.4766707378738984,56,185,185,True
equibind,no_clashes_with_organic_cofactors,n_halogens,0.21670264848107848,0.1996594144512114,1.085361534674999,0.27776156177796485,1.241974744149271,0.8397738807067335,1.8368054788826194,56,185,185,True
equibind,no_clashes_with_inorganic_cofactors,mw,-0.18244734353862052,0.7011390716757333,-0.260215627553844,0.7946974503372013,0.8332285176384625,0.210840222397992,3.2928715152626484,12,185,185,False
equibind,no_clashes_with_inorganic_cofactors,n_rotatable_bonds,0.9151639616524592,0.35212542849903977,2.5989715243043143,0.00935035293892098,2.497184660863777,1.2523362460510135,4.979438429668607,12,185,185,False
equibind,no_clashes_with_inorganic_cofactors,n_aromatic_rings,-0.02776527188946293,0.574697841623617,-0.048312817412053295,0.9614669396654328,0.9726166404753703,0.3153247107033901,3.0000285331885514,12,185,185,False
equibind,no_clashes_with_inorganic_cofactors,n_stereocentres,-0.2708870688014458,0.49743024399856395,-0.5445729769543884,0.5860472445238556,0.7627026244632225,0.2877013166807727,2.021941713977438,12,185,185,False
equibind,no_clashes_with_inorganic_cofactors,clogp,-0.4524106399405987,0.4322809046610063,-1.0465663300473058,0.29529963771023315,0.6360929109319503,0.27262293083311484,1.48415318587256,12,185,185,False
equibind,no_clashes_with_inorganic_cofactors,formal_charge,-0.0742846259254482,0.10866059953497369,-0.6836390213505018,0.4942031378143583,0.9284074074141587,0.750320006924649,1.1487636024452166,12,185,185,False
equibind,no_clashes_with_inorganic_cofactors,n_halogens,-0.11394530762498148,0.35885588689738557,-0.3175238634375922,0.7508461351768712,0.892306756923655,0.441626877669303,1.802905096387331,12,185,185,False
tankbind,bond_lengths_within_bounds,mw,1.201840931208007,0.5345552695966481,2.2483005959605697,0.024557028748620847,3.3262346590319147,1.1666447046361383,9.483467385553194,37,428,428,True
tankbind,bond_lengths_within_bounds,n_rotatable_bonds,-0.5851078405967935,0.3037162659781565,-1.9264949103479199,0.05404260675656359,0.5570457864229,0.3071617542224388,1.0102169423957506,37,428,428,True
tankbind,bond_lengths_within_bounds,n_aromatic_rings,-0.2948559839655354,0.29219160386297666,-1.0091186059672277,0.31291775581728654,0.7446388196740632,0.4199830170481259,1.3202604611558453,37,428,428,True
tankbind,bond_lengths_within_bounds,n_stereocentres,0.4108035798045568,0.3604411180044896,1.1397245188864382,0.25440108887159085,1.5080291200910958,0.7440492649343825,3.0564532944512504,37,428,428,True
tankbind,bond_lengths_within_bounds,clogp,0.4985158686659539,0.2309750747064964,2.1583102388836792,0.030903719198943122,1.6462761666777292,1.0468786691813214,2.5888627753687685,37,428,428,True
tankbind,bond_lengths_within_bounds,formal_charge,0.13016215680589496,0.15927324130456924,0.8172255159734786,0.413799563347773,1.1390130670711829,0.8335949551772807,1.556332315714405,37,428,428,True
tankbind,bond_lengths_within_bounds,n_halogens,-0.04448236990595733,0.19871932474708223,-0.2238452146643099,0.8228777463053958,0.9564924629970468,0.6479348748583181,1.4119904133424064,37,428,428,True
tankbind,bond_angles_within_bounds,mw,1.1234763301192114,0.5951174617067329,1.8878228289541399,0.05904973935799335,3.0755271889331537,0.9579760882490166,9.873803329638354,17,428,428,True
tankbind,bond_angles_within_bounds,n_rotatable_bonds,-0.824253005532138,0.42616062428919843,-1.934136939345172,0.053096293248000574,0.4385624738781182,0.19023169911037272,1.011067263729274,17,428,428,True
tankbind,bond_angles_within_bounds,n_aromatic_rings,-0.4958540216642423,0.3440055643724931,-1.4414127939143624,0.14946809795701524,0.6090505427685039,0.31033822176033793,1.195284813912073,17,428,428,True
tankbind,bond_angles_within_bounds,n_stereocentres,0.3083502662837646,0.4416834585916013,0.6981250039723085,0.4850990222992154,1.3611776800954065,0.57273427967482,3.2350162065414967,17,428,428,True
tankbind,bond_angles_within_bounds,clogp,0.47716964335030726,0.35294100784010213,1.3519813021174525,0.17638129683233394,1.6115068022798642,0.8068786282810888,3.21851897270674,17,428,428,True
tankbind,bond_angles_within_bounds,formal_charge,0.4360422591137,0.14458647799683016,3.015788648806146,0.0025631184959401324,1.5465741502212953,1.1649264705154512,2.0532554308551068,17,428,428,True
tankbind,bond_angles_within_bounds,n_halogens,0.22210204847402407,0.19258983476205166,1.153238688575829,0.24881242773681167,1.2486987991695688,0.8561008524924593,1.8213376222064415,17,428,428,True
tankbind,no_internal_clashes,mw,0.9938936055042205,0.36473349297743485,2.724985844844554,0.00643042438922454,2.701733503983713,1.3218458028273607,5.522099408974289,226,428,428,True
tankbind,no_internal_clashes,n_rotatable_bonds,0.4359811650789618,0.21527864144858055,2.025194706475775,0.04284737502727441,1.546479666652657,1.014141844214533,2.3582493642419817,226,428,428,True
tankbind,no_internal_clashes,n_aromatic_rings,-0.10648537172377982,0.2118960479422957,-0.5025359026647741,0.6152906041162938,0.8989881987127357,0.5934549377159714,1.3618216482201815,226,428,428,True
tankbind,no_internal_clashes,n_stereocentres,-0.05083832709121516,0.22262783179107853,-0.22835566731352602,0.8193697512939224,0.9504323172691709,0.6143559108805939,1.47035549542424,226,428,428,True
tankbind,no_internal_clashes,clogp,-0.16318189228792065,0.1819500446602995,-0.8968499710598096,0.3697989788894167,0.8494366683829594,0.5946409940947327,1.2134088647756298,226,428,428,True
tankbind,no_internal_clashes,formal_charge,0.07553329982888604,0.12983425746221505,0.5817671029610045,0.5607235655336589,1.0784591396249281,0.8361584346207548,1.3909733702178824,226,428,428,True
tankbind,no_internal_clashes,n_halogens,-0.08567485375116991,0.11629276165234503,-0.7367169936792217,0.4612944703550972,0.9178926320517069,0.7308080214698508,1.1528703287633089,226,428,428,True
tankbind,energy_ratio_within_threshold,mw,0.7600138132777985,0.37685861461443476,2.0167080804438315,0.04372598618506098,2.138305757304262,1.0216147884143763,4.475612103087494,219,428,428,True
tankbind,energy_ratio_within_threshold,n_rotatable_bonds,0.7321111005313184,0.21766383249224605,3.36349448665248,0.0007696237352903544,2.0794659387562087,1.3573005372028528,3.1858667052166494,219,428,428,True
tankbind,energy_ratio_within_threshold,n_aromatic_rings,-0.32241252956139455,0.23769111343559096,-1.3564349331417525,0.17496082478003272,0.7243992925596245,0.4546267386414451,1.1542531278054626,219,428,428,True
tankbind,energy_ratio_within_threshold,n_stereocentres,0.1917110697735143,0.23438826515392347,0.8179209383525112,0.41340233350970457,1.211320479298674,0.7651514519638604,1.9176560402549858,219,428,428,True
tankbind,energy_ratio_within_threshold,clogp,0.028382691099550553,0.19699333564320554,0.14407944820507687,0.885437733336496,1.0287893176118246,0.6992708344253379,1.5135873082737745,219,428,428,True
tankbind,energy_ratio_within_threshold,formal_charge,0.01492294319149852,0.1055769318799185,0.14134662682253007,0.887596116456784,1.0150348462563588,0.8253035335230094,1.2483840154138215,219,428,428,True
tankbind,energy_ratio_within_threshold,n_halogens,-0.09487283945055328,0.12571646418554921,-0.7546572365456223,0.4504546713795402,0.9094885781827337,0.7108651131035411,1.1636096055319698,219,428,428,True
tankbind,sp3_stereochemistry_preserved,mw,-0.5966529161581869,0.514806491033369,-1.158984835176666,0.2464623665112914,0.550651632246306,0.20075799574349837,1.5103618611680671,181,249,249,True
tankbind,sp3_stereochemistry_preserved,n_rotatable_bonds,0.10806820324419374,0.33827140004759043,0.3194718892256039,0.7493687045738631,1.1141237296480468,0.5741115532814098,2.162074039218028,181,249,249,True
tankbind,sp3_stereochemistry_preserved,n_aromatic_rings,0.6063127610064578,0.31636672093203655,1.9164871678671567,0.05530311501160875,1.833657784005727,0.9863395446121499,3.4088675519614533,181,249,249,True
tankbind,sp3_stereochemistry_preserved,n_stereocentres,2.344578352260872,0.4510338507302998,5.198231459711072,2.011935128393778e-07,10.428874489010466,4.308407080975785,25.24399878270106,181,249,249,True
tankbind,sp3_stereochemistry_preserved,clogp,-0.6083551707186968,0.311365053119216,-1.9538325339477607,0.05072102536730067,0.5442453239050635,0.29563802518718,1.0019109429681443,181,249,249,True
tankbind,sp3_stereochemistry_preserved,formal_charge,-0.13271042870766325,0.15278596906930045,-0.8686035080058211,0.3850640350715737,0.8757186383749771,0.6491019898295968,1.1814524460149125,181,249,249,True
tankbind,sp3_stereochemistry_preserved,n_halogens,0.1585643298947531,0.17383405270648283,0.9121591968087375,0.3616849198835035,1.1718273053277652,0.8334811831953345,1.6475227769958112,181,249,249,True
tankbind,no_volume_clash_with_protein,mw,-0.39197035823283394,0.31658744307930314,-1.238110881531861,0.21567494963604206,0.6757241433214966,0.36332034359996374,1.2567507597931713,199,428,428,True
tankbind,no_volume_clash_with_protein,n_rotatable_bonds,0.3299763686405205,0.1939394139721864,1.701440475053945,0.08886030639343157,1.3909352583842958,0.9510982609780393,2.0341756182238035,199,428,428,True
tankbind,no_volume_clash_with_protein,n_aromatic_rings,-0.07982108135521464,0.1915900018979451,-0.41662446142535775,0.6769531143148255,0.9232815238885372,0.6342382637116593,1.3440513149826046,199,428,428,True
tankbind,no_volume_clash_with_protein,n_stereocentres,0.04016855210963431,0.21305819329565792,0.1885332429055801,0.8504586586640167,1.0409862198295592,0.6856295351443744,1.580521629143133,199,428,428,True
tankbind,no_volume_clash_with_protein,clogp,-0.24181850756217704,0.17753599488503657,-1.362081575168836,0.17317214229023215,0.7851986722417845,0.5544477733812732,1.1119838233461383,199,428,428,True
tankbind,no_volume_clash_with_protein,formal_charge,0.17930999718355012,0.1351615861833457,1.3266343067350321,0.1846296815927152,1.1963915647037344,0.9179596497676781,1.5592763543108936,199,428,428,True
tankbind,no_volume_clash_with_protein,n_halogens,-0.006569314430651103,0.1382715570488675,-0.047510236890797405,0.9621065716912531,0.993452216342122,0.7576175392321034,1.30269859796991,199,428,428,True
tankbind,no_clashes_with_protein,mw,0.8813442515593511,0.4408830755168773,1.9990430581307554,0.045603695259644986,2.4141427413460304,1.0173785826801116,5.72853141869826,357,428,428,True
tankbind,no_clashes_with_protein,n_rotatable_bonds,0.07979519454570169,0.2568017672877413,0.3107268123131441,0.7560083122727493,1.0830652272927634,0.6547334841983578,1.7916149316953902,357,428,428,True
tankbind,no_clashes_with_protein,n_aromatic_rings,-0.34694910787584715,0.23723230931940484,-1.462486745044166,0.14360787400263933,0.7068412999975984,0.44400658298761303,1.1252639995119926,357,428,428,True
tankbind,no_clashes_with_protein,n_stereocentres,-0.5150786282618757,0.29587772258453165,-1.7408496447877004,0.0817099372542696,0.5974536160319595,0.33454351828969814,1.0669787450509274,357,428,428,True
tankbind,no_clashes_with_protein,clogp,-0.3968229522224127,0.18930362795854194,-2.0962247607284006,0.03606225744927137,0.6724530714157766,0.46400903954672024,0.9745351808194266,357,428,428,True
tankbind,no_clashes_with_protein,formal_charge,0.11222943281482319,0.08417189526012192,1.333336174360732,0.18242150753926922,1.1187695136402627,0.9486224015798248,1.319434605978516,357,428,428,True
tankbind,no_clashes_with_protein,n_halogens,-0.12433977887349944,0.1223483050788951,-1.0162770852715952,0.3094974573807371,0.8830797380627299,0.694795271358434,1.1223879262336514,357,428,428,True
tankbind,no_volume_clash_with_organic_cofactors,mw,-1.8387236907862796,0.5256901940000586,-3.497732527204178,0.0004692314687641149,0.15902025566024064,0.05675238834951022,0.4455749343008317,53,187,187,True
tankbind,no_volume_clash_with_organic_cofactors,n_rotatable_bonds,0.5609732407920784,0.3277161650433799,1.7117655478417495,0.08693988351367977,1.752377155572431,0.9218814527875194,3.331041845008141,53,187,187,True
tankbind,no_volume_clash_with_organic_cofactors,n_aromatic_rings,0.490665349294953,0.2703725663070949,1.8147749085520937,0.06955850787708998,1.6334026417863872,0.9615053564147726,2.7748198929885413,53,187,187,True
tankbind,no_volume_clash_with_organic_cofactors,n_stereocentres,1.2659679791324536,0.3769177653764332,3.3587378877408796,0.000782992961577818,3.546524036387494,1.6942204674929473,7.4239645795842115,53,187,187,True
tankbind,no_volume_clash_with_organic_cofactors,clogp,0.9575509123882558,0.2587861964625875,3.7001622400161063,0.00021546167560089943,2.60530802607123,1.5688443846867868,4.326515731556314,53,187,187,True
tankbind,no_volume_clash_with_organic_cofactors,formal_charge,-0.10403702806019126,0.12299649917906548,-0.8458535710738245,0.39763443599979154,0.9011919274144631,0.7081454725608813,1.14686448124848,53,187,187,True
tankbind,no_volume_clash_with_organic_cofactors,n_halogens,0.001078979188600824,0.25460890869138225,0.004237790398405428,0.996618742589789,1.0010795614960593,0.6077781721726695,1.648891543542352,53,187,187,True
tankbind,aromatic_ring_flatness_passes,mw,0.4919953878077739,0.3825295789549365,1.2861629920276907,0.19838618376399453,1.6355765755942766,0.7727893247062313,3.4616300317678674,71,340,340,True
tankbind,aromatic_ring_flatness_passes,n_rotatable_bonds,-0.15568484086447043,0.2783592867824802,-0.5592945817041416,0.5759606925860177,0.8558288701596425,0.4959604875041751,1.4768173543110417,71,340,340,True
tankbind,aromatic_ring_flatness_passes,n_aromatic_rings,0.08151799776822555,0.1953980426358725,0.41718942865838066,0.676539856903505,1.084932743776348,0.7397410189377476,1.5912042571443927,71,340,340,True
tankbind,aromatic_ring_flatness_passes,n_stereocentres,-0.24762575426795477,0.3127755854126283,-0.7917042308186402,0.4285331548238086,0.7806520443116384,0.42288515544862737,1.441094837300273,71,340,340,True
tankbind,aromatic_ring_flatness_passes,clogp,-0.035052178319898895,0.2616868000188509,-0.1339470631203938,0.8934444345912155,0.9655550339037056,0.5781344172294398,1.6125947456381802,71,340,340,True
tankbind,aromatic_ring_flatness_passes,formal_charge,0.24386690260320443,0.10843096559956279,2.2490522080547417,0.024509174671478222,1.276174463686317,1.0318425785086764,1.5783621413635671,71,340,340,True
tankbind,aromatic_ring_flatness_passes,n_halogens,0.045934669562766435,0.1603593149739247,0.2864484022660964,0.7745347073751481,1.047006007362296,0.7646295488041798,1.433663636419937,71,340,340,True
tankbind,no_clashes_with_organic_cofactors,mw,-1.7597790542255638,0.5370382972096628,-3.276822273884382,0.001049824284737007,0.17208288060839508,0.060063389963251224,0.4930210868317802,81,187,187,True
tankbind,no_clashes_with_organic_cofactors,n_rotatable_bonds,0.829221378710907,0.3409301652024304,2.4322323553228244,0.015006077327502915,2.291533808453467,1.1746973426238594,4.4701958579016505,81,187,187,True
tankbind,no_clashes_with_organic_cofactors,n_aromatic_rings,0.6614326488290467,0.28698221840394816,2.3047861728423626,0.021178551881662195,1.9375661988867718,1.1040197493003368,3.4004489298744005,81,187,187,True
tankbind,no_clashes_with_organic_cofactors,n_stereocentres,1.148710662506059,0.34077034866087197,3.3709231657629743,0.0007491674921721877,3.154123557106375,1.6173888892312411,6.150960650052429,81,187,187,True
tankbind,no_clashes_with_organic_cofactors,clogp,0.8418911133545656,0.23661667060026,3.5580380334945025,0.00037363522195952296,2.3207516339400707,1.4595540747823534,3.690091541992812,81,187,187,True
tankbind,no_clashes_with_organic_cofactors,formal_charge,0.006841569282771418,0.18889252488455124,0.03621937547265515,0.971107436731764,1.006865026281612,0.6953214819294554,1.457997785910381,81,187,187,True
tankbind,no_clashes_with_organic_cofactors,n_halogens,0.21202870810497476,0.19665390415228515,1.0781820428074678,0.28095252404212323,1.2361833730511465,0.8407962987785476,1.8175024486050932,81,187,187,True
tankbind,no_clashes_with_inorganic_cofactors,mw,-0.6338504530215651,0.7447846878428851,-0.8510519393965817,0.3947405012383204,0.5305450243349499,0.12324246332394237,2.283937007220544,19,187,187,True
tankbind,no_clashes_with_inorganic_cofactors,n_rotatable_bonds,0.018791651840420358,0.5888474587672591,0.03191259732997799,0.974541752540664,1.0189693261159105,0.32131666084229665,3.2313870212746707,19,187,187,True
tankbind,no_clashes_with_inorganic_cofactors,n_aromatic_rings,0.4097286856135042,0.4580550947766291,0.8944965142529605,0.3710562939610784,1.5064090192244652,0.6138265988091829,3.696920494490092,19,187,187,True
tankbind,no_clashes_with_inorganic_cofactors,n_stereocentres,0.34923990576024355,0.3984242899183226,0.8765527469016462,0.38072961461220123,1.4179893333482556,0.6494318644160225,3.096081143627703,19,187,187,True
tankbind,no_clashes_with_inorganic_cofactors,clogp,0.07258017260899755,0.43860733327266166,0.16547870293786868,0.8685672113296057,1.075279010558167,0.455174505967676,2.540179503438752,19,187,187,True
tankbind,no_clashes_with_inorganic_cofactors,formal_charge,-0.08332031390216461,0.10502056172358502,-0.7933714363618085,0.4275614474806494,0.9200563931622283,0.7488947451445989,1.130337436718485,19,187,187,True
tankbind,no_clashes_with_inorganic_cofactors,n_halogens,-0.011866028187323035,0.2612626457152881,-0.04541800514511393,0.9637741297653531,0.9882040954879296,0.5921878357564058,1.6490499726185126,19,187,187,True
unimol,bond_lengths_within_bounds,mw,3.851319887210525,0.6666306534160562,5.777291919408403,7.591251373680849e-09,47.05512972609769,12.740014846957935,173.79769648138088,269,427,427,True
unimol,bond_lengths_within_bounds,n_rotatable_bonds,0.5648383134939395,0.3022468983744571,1.8687977164753398,0.06165096269472021,1.7591633267541964,0.972821446596198,3.1811136781829523,269,427,427,True
unimol,bond_lengths_within_bounds,n_aromatic_rings,-0.8844270828634224,0.3787446737980904,-2.335153849146701,0.01953538507765861,0.4129506920477881,0.19656679085747433,0.8675334898578718,269,427,427,True
unimol,bond_lengths_within_bounds,n_stereocentres,-0.39076401258215543,0.34678258273363194,-1.1268271015857396,0.2598155895691847,0.676539792081102,0.34285578051546933,1.3349814011623162,269,427,427,True
unimol,bond_lengths_within_bounds,clogp,0.4162270882850591,0.29226465846090005,1.4241444397586753,0.15440466437769074,1.5162301478822617,0.855045054380195,2.688693244373574,269,427,427,True
unimol,bond_lengths_within_bounds,formal_charge,-0.354080985178065,0.2607405204963828,-1.3579821981791937,0.17446933293601474,0.7018181281877796,0.4209997602988989,1.1699500367964621,269,427,427,True
unimol,bond_lengths_within_bounds,n_halogens,-0.40065589748994673,0.2504900233812955,-1.599488443019022,0.1097121145045632,0.6698805289548153,0.4099962269841203,1.09449768934133,269,427,427,True
unimol,bond_angles_within_bounds,mw,4.636928200153411,0.7537464803047451,6.15184060067341,7.658883446547087e-10,103.22676809229753,23.561458091031593,452.2540841747385,284,427,427,True
unimol,bond_angles_within_bounds,n_rotatable_bonds,0.26048026411695574,0.37140878877126493,0.7013303723336891,0.48309686344161895,1.297553105243356,0.6265870389429248,2.6870074806638913,284,427,427,True
unimol,bond_angles_within_bounds,n_aromatic_rings,-1.2726018093489178,0.39585675645568486,-3.214803811214934,0.001305337024373782,0.28010190114799244,0.12893243196770288,0.6085131089931891,284,427,427,True
unimol,bond_angles_within_bounds,n_stereocentres,-1.294161572477375,0.38009927451084613,-3.4047988493081065,0.0006621280662348564,0.27412760413591863,0.1301402633836972,0.5774227083569322,284,427,427,True
unimol,bond_angles_within_bounds,clogp,-0.3328048313595969,0.27507678390060075,-1.2098615762494018,0.2263320133407174,0.7169100988720364,0.41813730447577363,1.2291658370665446,284,427,427,True
unimol,bond_angles_within_bounds,formal_charge,0.005386656978676207,0.13356816527296794,0.04032889848915504,0.9678309148517887,1.0054011911004366,0.7738307206851466,1.306269611745564,284,427,427,True
unimol,bond_angles_within_bounds,n_halogens,0.3001577090494163,0.28310117656837,1.060248892949857,0.2890313830887181,1.3500717093132162,0.775140945498031,2.351435091739118,284,427,427,True
unimol,no_internal_clashes,mw,1.1376371022255725,0.47084872511642445,2.416141409205843,0.015685968181708466,3.119388853124714,1.2396022460324374,7.849765397040181,66,427,427,True
unimol,no_internal_clashes,n_rotatable_bonds,0.5424504570998265,0.26628915411800036,2.0370730415082967,0.04164272297719303,1.720217019682074,1.0207455641745005,2.89900509849093,66,427,427,True
unimol,no_internal_clashes,n_aromatic_rings,0.48679537835844666,0.2579187575116665,1.8873981212336888,0.05910679763958566,1.6270936367421323,0.9814579612568592,2.697449923720037,66,427,427,True
unimol,no_internal_clashes,n_stereocentres,0.05342714883342219,0.32846906246459695,0.16265504103352404,0.870790047522925,1.0548801397194663,0.5541275502465423,2.008151568496218,66,427,427,True
unimol,no_internal_clashes,clogp,0.467974011675855,0.23422300823792658,1.9979848060036924,0.045718307396866775,1.596755905137786,1.0089451217881171,2.527024875321042,66,427,427,True
unimol,no_internal_clashes,formal_charge,-0.3204266029938139,0.09270087280043948,-3.4565651143717693,0.000547107009787926,0.7258393257870983,0.6052480076085642,0.8704575979369397,66,427,427,True
unimol,no_internal_clashes,n_halogens,-0.04957359059194247,0.16608728574853326,-0.29847914226860234,0.7653374930765413,0.9516351241674724,0.687221454281154,1.3177839601886765,66,427,427,True
unimol,energy_ratio_within_threshold,mw,1.2659830061186015,0.49204135509810953,2.572919924314438,0.010084453688713246,3.546577330355485,1.3520198658948415,9.303273625988092,165,427,427,True
unimol,energy_ratio_within_threshold,n_rotatable_bonds,0.7774703245730935,0.24987721899438023,3.111409386185697,0.0018619660863352001,2.1759608227334515,1.333383870738136,3.5509695339645453,165,427,427,True
unimol,energy_ratio_within_threshold,n_aromatic_rings,-0.43462289156918116,0.27887212141158624,-1.5585024755046166,0.11911418163082456,0.6475088020707497,0.37486016877067924,1.1184641199251668,165,427,427,True
unimol,energy_ratio_within_threshold,n_stereocentres,0.28822440284900236,0.29091518538446276,0.9907506288064531,0.3218073624706931,1.334056636646587,0.754304698596262,2.359400800621797,165,427,427,True
unimol,energy_ratio_within_threshold,clogp,0.2576761285823174,0.225177384100833,1.1443250822512963,0.2524888449898597,1.293919687152104,0.8322158519340549,2.011771528875498,165,427,427,True
unimol,energy_ratio_within_threshold,formal_charge,0.04357603426282089,0.1804609595073959,0.2414707002654222,0.8091903224898939,1.044539412076937,0.7333582533889296,1.487762056730271,165,427,427,True
unimol,energy_ratio_within_threshold,n_halogens,-0.3474802255536612,0.1507681324620117,-2.304732570997482,0.02118155554979753,0.7064659837651261,0.525723255359143,0.9493477435695249,165,427,427,True
unimol,sp3_stereochemistry_preserved,mw,-0.05413829442183621,0.4469017365743714,-0.12114138297340618,0.9035790516520741,0.9473010909859669,0.39453413991344166,2.2745290361439507,169,249,249,True
unimol,sp3_stereochemistry_preserved,n_rotatable_bonds,-0.21517416059504116,0.2662247489116125,-0.808242514922907,0.41895098762565575,0.8064009846714425,0.47856411747400524,1.3588201127812185,169,249,249,True
unimol,sp3_stereochemistry_preserved,n_aromatic_rings,-0.470863919118016,0.2985200641534723,-1.577327542298597,0.11472017815470711,0.6244625500443487,0.3478609341725782,1.121003936056901,169,249,249,True
unimol,sp3_stereochemistry_preserved,n_stereocentres,1.465020099790953,0.3401010287337735,4.307602671022059,1.6503349719450902e-05,4.327630223889416,2.222059197424499,8.428390826143824,169,249,249,True
unimol,sp3_stereochemistry_preserved,clogp,0.45695051219346056,0.2705754871184682,1.688809718351871,0.09125590083596619,1.5792507286610453,0.9292590808116505,2.6838939919726785,169,249,249,True
unimol,sp3_stereochemistry_preserved,formal_charge,-0.07074702926706443,0.13108298807342061,-0.5397117528892342,0.5893958334855857,0.931697554531734,0.720604407052674,1.2046281213722314,169,249,249,True
unimol,sp3_stereochemistry_preserved,n_halogens,-0.14345818526338192,0.20434644219538886,-0.7020341715869575,0.48265785317666987,0.8663570259207107,0.5804394137698294,1.293114283000458,169,249,249,True
unimol,no_volume_clash_with_protein,mw,0.25049009800242705,0.30140891870729836,0.8310639880091963,0.40593748223801107,1.2846548692136392,0.7115849113276902,2.3192427308711148,213,427,427,True
unimol,no_volume_clash_with_protein,n_rotatable_bonds,0.23302513316985213,0.18793593472515546,1.2399179194263024,0.21500575521042564,1.262413207374111,0.8734341572792388,1.8246219166845394,213,427,427,True
unimol,no_volume_clash_with_protein,n_aromatic_rings,-0.17103639585381888,0.17064790771568872,-1.0022765479127784,0.31621004602062774,0.8427908988190549,0.6032038081793244,1.1775398124162189,213,427,427,True
unimol,no_volume_clash_with_protein,n_stereocentres,-0.014077461360742066,0.20059958421322313,-0.07017692193109794,0.944052842661089,0.9860211627636045,0.665480846796039,1.4609552447655472,213,427,427,True
unimol,no_volume_clash_with_protein,clogp,0.020701656984232666,0.15268928376015328,0.13558028745980075,0.8921530898668875,1.0209174226151052,0.7568699476218494,1.3770825319118283,213,427,427,True
unimol,no_volume_clash_with_protein,formal_charge,0.017196942544112876,0.09654931735966718,0.1781156305854606,0.8586321668804662,1.0173456612397322,0.8419486585331265,1.2292818379763308,213,427,427,True
unimol,no_volume_clash_with_protein,n_halogens,-0.12692733859376143,0.12167044910758021,-1.0432059676342045,0.2968529101979771,0.8807976702693818,0.6939210839508294,1.1180011011265705,213,427,427,True
unimol,no_clashes_with_protein,mw,0.5022098115018839,0.47569198172455657,1.055745799374609,0.2910843667462282,1.652368662467396,0.6504249630494487,4.197751242362322,350,427,427,True
unimol,no_clashes_with_protein,n_rotatable_bonds,0.335656363745892,0.24250166058888234,1.3841404752891016,0.16631544549650423,1.3988582438018409,0.8696728633368574,2.2500465045491773,350,427,427,True
unimol,no_clashes_with_protein,n_aromatic_rings,-0.18653640811500896,0.28848307897050846,-0.6466112632348829,0.5178835665672693,0.8298283489153844,0.4714449904102406,1.460647801272458,350,427,427,True
unimol,no_clashes_with_protein,n_stereocentres,0.0896417761187094,0.30367989722836014,0.29518508448157466,0.7678524954770478,1.0937823945427123,0.6031677761136036,1.9834612756008059,350,427,427,True
unimol,no_clashes_with_protein,clogp,0.08761424101583667,0.21210923702959977,0.41306188378590103,0.679561274647672,1.0915669590384518,0.7202821819693939,1.6542383747528033,350,427,427,True
unimol,no_clashes_with_protein,formal_charge,-0.009366033528205746,0.10399802422964377,-0.09005972563021092,0.9282397534080586,0.9906776911484119,0.8079958024342667,1.2146626068877282,350,427,427,True
unimol,no_clashes_with_protein,n_halogens,0.003775852225823489,0.14184792128467988,0.026619016984010577,0.9787636052736653,1.0037829897364068,0.7601488840863818,1.325503873751211,350,427,427,True
unimol,no_volume_clash_with_organic_cofactors,mw,-1.6623006301308403,0.7319844096939655,-2.2709508674178314,0.023149952419653404,0.18970204344239514,0.04518619268521994,0.7964128674640781,19,186,186,True
unimol,no_volume_clash_with_organic_cofactors,n_rotatable_bonds,0.7880631450441988,0.5248144021387896,1.501603503700708,0.1331995379553717,2.1991328972196724,0.7861920470600819,6.151404758822499,19,186,186,True
unimol,no_volume_clash_with_organic_cofactors,n_aromatic_rings,0.10000445388218827,0.32938411258738537,0.30361043553871214,0.7614247002610857,1.1051758403876764,0.5795075754668109,2.1076750156246375,19,186,186,True
unimol,no_volume_clash_with_organic_cofactors,n_stereocentres,0.5836714696231361,0.5197804624282916,1.1229192165022148,0.26147180532123293,1.7926078689612455,0.6472132008361281,4.965045471430997,19,186,186,True
unimol,no_volume_clash_with_organic_cofactors,clogp,0.703413522298236,0.4231567727433162,1.662300044822682,0.09645262882881572,2.020638442860081,0.8816514238970576,4.631058949257417,19,186,186,True
unimol,no_volume_clash_with_organic_cofactors,formal_charge,-0.06594761434058259,0.10940106792418222,-0.6028059468878859,0.5466377901469479,0.9361799054087602,0.7555043289723589,1.160063260634501,19,186,186,True
unimol,no_volume_clash_with_organic_cofactors,n_halogens,0.18276397639552197,0.29253454160046577,0.6247603287995136,0.532128371344501,1.2005310209802644,0.6766553706494034,2.1299982160086723,19,186,186,True
unimol,aromatic_ring_flatness_passes,mw,0.040853129495037006,0.3620296457868672,0.11284470752731647,0.9101536732060523,1.0416990994369586,0.512368115045429,2.1178855239100063,89,340,340,True
unimol,aromatic_ring_flatness_passes,n_rotatable_bonds,0.14354512118210616,0.23639419352607624,0.6072277793332176,0.5436997591762435,1.1543588956699808,0.7263095451602334,1.8346784355125627,89,340,340,True
